n1,n2,nt1,nt2,s1,s2,ri1,ri2,phi,tetha,psi,l,w,h,M
4,7,8,13,0.00190288134218812,0.00234547383560487,0.0726765411036864,0.0542865298979302,0.091816129755699,-0.17845616297631,-0.641343298471392,-0.0494087022836035,-0.0187476128520737,0.0955126803811215,1332.01668935123
8,8,9,6,0.00104527072939055,0.00224953846707811,0.0475574869639645,0.0725553042588979,-0.0521365423983534,-0.0617419087602016,0.366734927615131,-0.00315950560978297,-0.0222674883527694,0.0625229938825938,1300.35629050404
8,5,7,8,0.00259981484010872,0.00233451844283392,0.0529826208829428,0.0634827761774241,-0.196049000464792,0.194470555050563,0.021716416905724,-0.026908158792912,-0.041064553857076,0.114389787564112,408.959948467998
10,6,6,7,0.00241551682074745,0.00166658920081876,0.0559271468681561,0.0709686475314356,0.094648642515623,-0.0647150551078992,0.943855549235859,0.00819512580440031,0.0102845538983908,0.0888931709878267,785.905855321075
7,10,9,14,0.00192498223460053,0.00245976880753302,0.0698787680165094,0.0748847163410593,0.17313789556057,-0.183164698112727,0.462230181585278,0.00421551645157732,-0.0234657191036923,0.115097329581802,2651.43045555246
9,8,11,6,0.00213395810167883,0.00179179391822479,0.0752098089791167,0.0529231330958606,-0.0358507772920636,-0.175551605419827,-0.382952708654931,0.0279882141848632,-0.0370540468998029,0.0725012058719845,1314.02554686102
4,5,5,5,0.00232759427657637,0.00158228225540358,0.067111886021797,0.0331777627940981,-0.21368169246238,-0.1889592513331,0.650731559452266,-0.0367964344959159,-0.0392524486578686,0.0874848566350988,89.5588919620877
10,6,14,13,0.00213834056381333,0.00255454872053971,0.0474195905553728,0.0688738086882067,0.199483885346564,0.0535500781251302,0.8894494638632,-0.0452189153519633,-0.0272991555070613,0.110307911440597,2114.7318730036
5,8,15,8,0.00188701989079082,0.00196066485489172,0.0715555127896577,0.0757940951301151,-0.179148340251535,0.221061671485471,0.102617177666825,0.0231227940915913,0.0425184455713613,0.107682733004432,2272.0993023646
8,10,6,5,0.00257795990145423,0.002877063121068,0.0331678682158911,0.0548026361164125,-0.241669718042462,-0.0864570868812358,-0.56679869630036,-0.0176327663197649,0.0197800328085379,0.0841202123405467,218.720296331636
8,5,11,7,0.0017810026833883,0.0015234606554505,0.0708103070238572,0.074070769426406,0.0432926704612795,0.217600972750627,-1.21574452280556,-0.030309456798183,0.0582297132641742,0.0575961407475037,1960.2960959396
6,4,8,7,0.00253535219707967,0.00189427451884295,0.0431583923380208,0.0484373824053676,-0.0307817385371346,0.122811460812785,1.43953422717036,0.0439082943201656,0.0120006440890497,0.0946213314984606,259.64917980989
6,10,6,13,0.00265291552936581,0.00187779839816603,0.0499523233302963,0.065843431471082,-0.181964532154766,-0.223062606485154,-0.397768211310991,-0.0109808674180993,0.00185226636486451,0.094207934899173,1171.89002633014
6,7,14,11,0.00268170102827707,0.00131888324779204,0.0400634299926896,0.0785935130945575,-0.00770826867003038,-0.0853051686326992,-0.823987484220057,0.0334715780722493,0.0102036455644103,0.112224797888315,1768.22252778579
7,10,5,5,0.00194583902675629,0.00111663942228376,0.0759909204457339,0.0418166462449273,0.0601072283613185,0.178253906888065,-0.00900491519127489,0.0162508805585318,-0.00188994666154486,0.119337257160154,162.630271826249
6,9,7,14,0.0013179612774015,0.00192665856494749,0.0722103078307606,0.0512641567538001,0.0823543769775819,-0.122430969464562,-0.627143057654475,0.00541319088151216,0.0452872939600066,0.107139879450772,1120.75490687501
7,7,12,12,0.00165409080306639,0.00263268573498259,0.0407087454712929,0.0707872391880781,-0.206899523763933,-0.247091489342908,0.126889534054764,-0.0395743680647524,0.0276544897774274,0.0587544035991068,2535.02495034435
6,8,7,10,0.0021259961769953,0.00297393032453689,0.0452068927251637,0.0491460430875918,0.22635804235069,-0.0618185102527727,0.0670368905257334,0.0345258981597018,-0.00178757946133153,0.110191447243115,432.748481010506
8,5,8,12,0.00241329036928,0.00299047951623757,0.0681102966482418,0.0791014113408467,-0.247367389655602,-0.118527508191045,1.20565897531514,-0.0190462222756023,0.0115217779000311,0.104261339048851,2328.01041341948
5,6,8,11,0.00258987184567777,0.00128817668299599,0.059528127966684,0.0603042688619867,0.221123516034551,-0.219611083912134,-0.594636827164644,-0.036398217306464,0.0464055589267282,0.0718094204496368,1274.69694073397
4,8,11,6,0.00221098895970008,0.00248624144085939,0.0747311299621716,0.0318879941931967,0.049094141112107,0.234901486702624,-0.182913586770505,0.0124177730777908,0.0490857255924512,0.0658460174130225,600.386514389089
10,10,7,11,0.00103166448229934,0.00153295081185163,0.0357963432709762,0.0601729556625927,0.118975249580127,0.0819833283874062,0.621905125549007,0.00813210681185077,0.0128895614866017,0.108471713025142,412.228130229471
7,8,9,14,0.00151857023463513,0.00279539117481462,0.0498467531600298,0.0706454195741837,0.260415446494024,-0.0397859192497657,0.588813620795347,-0.0205120835986109,0.0059556176496793,0.0754272491980218,3098.50930157209
7,8,10,11,0.00176761840308673,0.00234168948766434,0.0332116395306299,0.059645490364818,0.0721114925657344,0.162061927829463,0.447909260590333,-0.0232193797176914,-0.0329485162890279,0.100939996932908,657.704333242144
7,4,9,11,0.00279674438184452,0.00260668828737216,0.0741563724922779,0.0617539208197342,-0.177607985834477,0.239938102783127,1.23295015184558,-0.020950112143467,0.038473686400287,0.0748033359264604,2646.10811407811
10,7,6,12,0.0016899768809994,0.0016282585506274,0.0454267643953834,0.0449099857249595,-0.109334962522891,-0.256309811614324,-0.1371847713389,0.030810007102969,-0.0273678574698125,0.0886710034375353,457.993115020127
9,6,10,15,0.00267135220642111,0.00277947294282887,0.0763031861792242,0.0532000076362164,0.028255104623335,0.00060483357066804,0.774079769786487,-0.0179723942102567,-0.0101121259514493,0.0533161125216472,7967.36376641766
4,5,7,7,0.00286834989439536,0.00156574656626352,0.0666193587340737,0.074656707467002,0.122214893943664,0.129453336220055,0.490632413094459,-0.010295840756674,0.0277000919403815,0.0869628765677476,927.758625994893
9,7,9,15,0.00114056180243558,0.00227895719847762,0.0783934384805896,0.0485300898658496,-0.0240115588027952,-0.0506547892528789,0.65991629486173,0.0339529184640415,-0.0521841093850692,0.0778799180333229,2477.14108953092
10,10,15,9,0.00192006504751029,0.00101926321348144,0.0584884518631626,0.0675048614362505,-0.243425509072208,-0.184702061534683,-0.327761093581643,-0.047408738957457,-0.0236788449649449,0.0901633001372112,2283.0133694822
8,4,9,9,0.00260442762450567,0.00147367409947618,0.0429148336639974,0.0388911377034177,-0.154253301806664,-0.125150942643833,-1.31036473579845,0.0231604406288765,-0.0220733108010514,0.104879220141415,284.574974991571
7,4,14,6,0.00295247052330107,0.0022758069472482,0.0611939910243448,0.0749189742897304,-0.0298056695490715,0.158972635805422,-1.52184868742543,-0.0207960725047591,0.0153295241911381,0.0610640514945163,3154.62656988223
10,9,15,14,0.00288783723795256,0.00258740550566733,0.0684225434810465,0.0730952269137891,0.102504373515375,0.260845331161963,0.401768411044626,-0.0235975371978429,0.0107108183928563,0.109892449728673,5940.12932275103
5,6,15,8,0.0013888079239496,0.0010534895298869,0.0489529213619572,0.0613041095338935,-0.238564125571229,-0.0551631149463178,0.730082855458731,0.0510397546558327,-0.0199129224066655,0.0974157075374316,809.270210835528
7,4,5,6,0.00290027138717869,0.00274761735297098,0.0320582723736465,0.0547638614231264,0.144241047169156,0.0226158941069951,-1.42948849892308,0.0192612264069146,-0.00615323859911574,0.0564201620808715,353.053399837152
10,8,9,5,0.00298237132599565,0.00297230022413479,0.0375414425917576,0.0695466274485,0.0532945499513921,0.171271372078942,-0.753630498610544,0.0113617777407762,0.0225447507235094,0.0808071952640122,700.582868127746
9,8,6,15,0.00146683986137523,0.00292324164170242,0.0340307720627883,0.0724190491067573,0.186368984385951,-0.224254445196025,0.0873063956298878,0.0130501199741852,-0.0178062319725126,0.0587205643205199,1452.79032057378
5,5,5,15,0.00245576317761778,0.00278492227784477,0.0655844599725878,0.0370657593027298,-0.103665362531389,-0.217604378486855,0.476770936492889,0.029406555565935,0.0427843471110848,0.0808998530564681,796.282872454564
7,9,14,9,0.00242514631096821,0.00141008957611717,0.0721006595448011,0.0569419374428393,0.173222515963675,-0.171189855905858,-0.219209578296372,-0.0350567850787296,0.0547368130391547,0.119141320165392,1237.87462515399
8,6,10,6,0.00274067120602052,0.00294179194138871,0.0505063532108301,0.0773291126987406,0.052513810081802,0.0256838884691796,-0.404316558579791,0.00977427481119689,0.0267415426773077,0.0577600159808896,2203.39681686638
10,5,6,15,0.00298041686584423,0.00268788122174618,0.0309989371862798,0.076456353928099,-0.224342267696867,-0.0255331153979516,0.964442479197756,0.0103127526358374,0.013303600768362,0.117944536375889,563.788059039443
6,7,15,5,0.00165428719155089,0.00116136784829839,0.0458214012558907,0.0584565095016613,-0.108661634419866,0.0101000987818972,-0.323949609602475,-0.0118820263452906,-0.0136424221453726,0.119522396164272,478.196293649772
9,10,6,5,0.0021285218882399,0.00225426228186435,0.0305960908084672,0.0660310316477129,0.155463889510953,-0.247271253931687,0.617216663082026,-0.0187355941083049,-0.0199309055391358,0.0536257853944932,396.521721605613
7,4,14,11,0.0022643574684951,0.00298965372000607,0.0683517002091519,0.0786551824284047,-0.16242789218449,0.0809573894278559,0.260338644080001,-0.056830767061576,-0.0324420665216119,0.0925588106523198,3152.3717421148
8,5,9,13,0.00105362156364367,0.00225998684397055,0.0639595393619534,0.0399757694626322,-0.153568642757304,0.034196954383223,-0.422527982455921,-0.0456770438399041,0.0498636827851071,0.0959582901672036,734.796640476129
4,5,12,5,0.00263863457527913,0.00209008015457135,0.0577808722148327,0.0370553811099491,-0.250908268940678,0.137285460863143,0.0568404983895132,0.0456830434600738,0.0375439468775138,0.0629922576325351,447.677437923033
6,9,9,13,0.00110342357117793,0.00233029246892746,0.0582123833276337,0.0727430468526072,-0.0518065740081341,-0.0412813331557269,0.188657487483795,-0.038464865957923,0.0473342057301312,0.0723949061359317,2222.19061636079
4,5,9,13,0.00206146879345659,0.00162928791084551,0.0731666582590878,0.0750279221558479,-0.0936246774414707,0.256366462420684,0.692995023369721,-0.0621482922506627,-0.0366707523256005,0.0787233546750363,1858.11164129147
8,9,5,5,0.00138857835710505,0.00111156441263681,0.0759345352717806,0.0532958974693041,-0.24386949915266,-0.248373894937109,0.11476584273462,-0.0534218956571575,-0.0337936939730466,0.0525539122889299,509.202560472039
9,8,7,6,0.00223016236967157,0.00158202927843946,0.0737989640299397,0.048701295517626,-0.0842811046751267,-0.179052689787341,0.127783466568454,-0.0031013448725794,0.0296307527243143,0.0773833441960283,764.838057710828
7,4,10,6,0.0026486436806079,0.00177723096989397,0.0476214277136608,0.0507790880952326,-0.253258253330661,0.133591104334363,-0.601890006099707,-0.0183085552963581,-0.0313221268594253,0.0938791924810718,383.161470450488
5,6,10,15,0.00197359426838244,0.00293044265768791,0.0748961738973386,0.0680133804931214,0.0231958313388861,-0.0885138596603316,-0.464875113789411,0.0242246424538835,-0.0187857065849341,0.0990092307838844,3712.16031967497
8,9,14,15,0.00157450564358055,0.00219820947119236,0.0436385655007824,0.0407412195690695,0.036100335465038,-0.109234920503835,0.125648028100544,-0.041505355872282,0.00564578686755875,0.068452647448333,2685.51432224939
6,10,9,9,0.00227810933093893,0.00143263679035134,0.0466092962859865,0.0310492143383111,0.260864738635774,0.0486982546471448,0.415371169733816,0.0284784653091131,-0.00117925098465697,0.0502196892065474,1043.2037033755
9,9,15,5,0.00161895438995231,0.00203812207176768,0.0730383353242291,0.0567461316348118,-0.155168867385981,-0.196149094226587,0.450669724596031,0.035577439275042,-0.0652211519077185,0.0712938343963713,1064.6106926508
8,5,9,7,0.00261507747110095,0.00168890920266669,0.0403660841057044,0.0574087203706954,-0.113003488691628,-0.259436869874957,-1.02876489777778,0.0141571061914355,0.0353113630657294,0.111041016448964,349.695292114567
9,10,8,13,0.00101462190435373,0.00245045257805001,0.0565726741496193,0.0459189060514014,-0.245782304407081,-0.0256463756205258,-0.550800216695216,0.000622680475874993,-0.0430577382960175,0.100985590187993,910.842637354863
7,4,15,7,0.00141562855804597,0.00101730597593528,0.0653669607065586,0.0356818214137629,-0.239304292158182,0.203454583827172,-1.20008820876664,0.0247394013350718,0.0577060178220195,0.0558849987934663,710.476942799797
10,6,13,13,0.00185267826498722,0.00146807288391289,0.0614919802648459,0.0618642174388452,-0.226946135990912,0.153371700387902,-0.566252641400027,0.0586492954702022,-0.0380438654089967,0.108561851106616,1674.00324009298
6,10,12,12,0.00234118283653113,0.00100228019847998,0.0411938695990368,0.0301163470435335,-0.0957807424146664,0.0683739300909459,0.604231253648988,-0.0384453959274789,-0.0281538501022412,0.102643033800495,366.451109898889
4,8,5,7,0.00187397575935986,0.00273548160080248,0.0542941020624082,0.0402309910929156,0.0906572990872983,0.13087576795331,-0.468696236507637,-0.0170615700900108,0.0109770763667814,0.0822739285875304,281.02978186393
6,8,11,5,0.00204452266426748,0.00148874476930557,0.0674884182846078,0.053680657088312,0.193284770266833,-0.155853513103515,0.307626098448931,-0.0535964722797692,-0.0592151011912374,0.0690627371826631,600.022081951328
9,4,13,13,0.00263104670115601,0.00196701227125892,0.0606771673870398,0.0526747189728434,0.0917280860739324,-0.063601793685371,0.624323056507731,-0.0138721225270046,-0.0206215513144852,0.109837004459839,1944.13105367168
6,6,10,10,0.00214197197421063,0.00170193104100883,0.0674941695443991,0.0769785345305672,-0.223683439209233,0.0331315635070303,-0.49498688772427,0.051981239256356,0.0168233369236021,0.0592312250013543,3296.18023632883
10,7,14,14,0.00171020286819461,0.00298247894853006,0.03142032466513,0.0503550900571137,-0.21430483710717,0.0315239122073033,0.766191256316599,-0.000650295156058384,-0.000793280245293085,0.0629507450804047,3445.13955259183
5,7,11,14,0.00139965245334927,0.0020126555631745,0.0746883721593875,0.0722183484958285,-0.178031856896134,0.229194548763737,-0.405634042000853,-0.0619812780405064,-0.0156861666418615,0.0792442670726039,3524.65105031179
9,7,12,12,0.00252188319468814,0.00222160740498909,0.0335287468120208,0.0368597661498265,0.169759013139191,0.038176288212003,-0.144702394509798,0.0335337212393653,-0.0430429399452551,0.0782354058654026,814.378887505248
8,4,7,10,0.00156289122837218,0.00158581604350485,0.03422687451051,0.0307555741906232,0.246915910053789,-0.092571797271289,1.11740439219452,-0.0204630784830358,-0.0112043005071762,0.0652116576992633,328.228183961369
7,9,6,11,0.00152376839500954,0.00167033924841463,0.0371959472027518,0.0386254108759056,0.176650364062673,0.0268666318373059,-0.61949958425247,0.00548984207061672,-0.00591086765610604,0.100796127995538,257.644160286904
5,4,11,9,0.00191754115025886,0.0027551324473421,0.0487508227617709,0.0758387276118052,-0.0853875321708984,0.253110808035907,-1.47598196570518,0.00406830313586139,-0.045765562176953,0.0625431499927167,1893.38103211594
5,6,9,12,0.00202746966988616,0.00272771832295519,0.0421513518306635,0.0661560816045107,0.2375319262413,-0.0431986061078588,-0.460056371026352,0.0256305831876686,-0.0228840398725674,0.0647614264608551,1988.4846600841
6,10,7,6,0.00193608834649302,0.00293519824351891,0.0452568578991969,0.0612186451651659,0.0605512625669076,-0.197111149262863,0.0862959881243935,-0.0355537323295194,0.0154844912076364,0.0688299056793754,616.01112003259
6,9,12,13,0.00224798035338285,0.00106266119871793,0.0422329889393972,0.0654437700257095,-0.17672145986928,-0.107751563739741,-0.115095163369059,0.0229536799825369,0.0251752299813182,0.0715427552215832,2801.87996915251
4,4,10,8,0.0019567383428492,0.00192806827454658,0.0323248919434756,0.0671886024416124,0.23307406905742,0.0329163741338032,-0.48623576403911,-0.010821965988879,0.00697149184285173,0.083466040574194,605.765445151795
10,8,6,6,0.00293362815190861,0.00106990962078864,0.0503087232748915,0.0569296592699432,-0.110718360729723,-0.0505856969619194,-0.225396842781892,0.0095513173941055,-0.02283373768819,0.0523430781168911,979.280286405038
5,10,9,9,0.00129058698819759,0.00239585520215523,0.0712994633746313,0.0600460444944792,-0.210608310662626,0.188441228875634,0.116879249370277,-0.0459864045917889,0.0440212729166024,0.0870002457507201,1143.17640535034
8,6,11,6,0.001267577192637,0.00112985929719727,0.0423613053277119,0.0710310346860183,-0.210622811114794,0.175255579395582,0.51284552903021,0.0111101334767811,0.00174564907211166,0.0976085051289398,673.797527843693
4,10,10,14,0.00276992674011691,0.00238978040651359,0.0402326947994006,0.0529874894832346,0.0626692762928966,-0.0952710654884203,-0.409462837057712,0.0413515967056975,0.0420803196866973,0.0746878037675927,1340.84499124767
9,7,8,11,0.00111307136703306,0.00263791034195608,0.060267978943665,0.0347254810660769,-0.118046011627164,0.153924427718625,0.271958424921093,-0.00253083779501065,-0.0377946837938518,0.0521392344421393,1621.9671467508
4,8,15,5,0.00141498674334906,0.00136916001925157,0.0667462352236888,0.0789004223832887,-0.111996116593006,-0.179356944433104,0.453126425799531,-0.0588905170599655,0.047040466046105,0.0712096566844521,1244.47894435852
8,6,7,14,0.00106587452673998,0.00170264779160641,0.0736412864901121,0.0616244145462036,-0.122205389449742,-0.255185807933588,-0.79918166740616,0.0423570291898598,0.0343074388793487,0.0627231027047636,2682.86883773474
4,7,6,12,0.00131835975216689,0.00252533922721045,0.0460872660241951,0.0317508102486646,0.0532601592131267,0.166594167893447,-0.152405101110909,0.0391145414470771,-0.0202138559730047,0.110125333928735,186.039694108785
6,9,9,5,0.00253136025202739,0.00165504805453015,0.0776197244486273,0.0689183364394794,0.215087346168869,-0.252067310532468,0.00995384342422856,0.0454773494687201,0.0154488226955388,0.107221801958257,702.73284715295
4,5,12,13,0.002757331324771,0.00154036544678403,0.0766021103117794,0.0396310597737652,-0.241913700909026,-0.250820790516838,-0.684413771152439,0.0527732840112805,0.0310213502378805,0.0599044424272063,2196.73410111096
5,4,9,14,0.00248937286110155,0.00281289393640076,0.0579031840765142,0.0750139169261946,0.261068550781033,0.148008830288532,-1.23737737197454,-0.0511016587273282,-0.0371235130339694,0.0731465994152431,2270.07491839824
5,6,15,13,0.001876007057203,0.00127717335524906,0.0760295148725599,0.0719505971151248,0.212076780145624,0.0304946997058642,0.164284809627898,-0.0401684953797579,-0.0676428940068182,0.106077133920412,2659.86971495472
4,7,15,8,0.00264008758031908,0.00123063028164023,0.0647607104532452,0.0517134272125733,0.154527980613948,0.150226889918103,-0.605853490424223,0.0223540354790797,0.0134495774504672,0.0816230767667038,1961.09479644574
7,9,11,5,0.0026974149317418,0.00278303222214153,0.0395521637157678,0.0565881121869992,-0.208900416179793,0.224640483630189,0.0548939042996881,0.0381878772181743,-0.0446669896479884,0.0818853931430917,456.775801709579
8,5,10,10,0.00203908511705261,0.00205235093139001,0.0732349785723845,0.0592598432677123,-0.112787647393144,-0.239611771512398,0.527255016944797,-0.0449180767226354,0.0147763949081587,0.0859502172542505,1960.50241847105
7,8,14,15,0.00149243860447481,0.00226829816532512,0.0784250277069182,0.0631517260388086,0.199949818809804,0.079059396235578,0.526784768902754,-0.0620328884207462,0.000757838773553177,0.109175325787182,3528.41639365572
9,6,12,10,0.00212327426061143,0.00131555777316087,0.0458334672464566,0.0351777261427185,0.0806945712841221,0.0411433476897056,0.706282413119643,-0.0429632234874233,0.0186369965832497,0.119177453096516,321.018120865928
10,8,10,7,0.00248272629896627,0.00125418986594793,0.0332307110859567,0.0340624707570602,-0.154383241942894,-0.0724197345257911,0.211370753222148,-0.00358281951835174,0.00652120972089552,0.0877419066636985,311.526694368305
6,6,12,5,0.00225622865782703,0.0027172735885313,0.0497136036608848,0.057390042408665,0.0374304809563812,-0.00907680514512516,-0.188845193133723,0.0180789008271157,-0.0386097633706455,0.112197328981394,437.553710123523
6,5,8,10,0.00225011147585593,0.00125327843189149,0.031258981771,0.0529710937791794,-0.0771564907775313,0.0761527117319442,0.318455899743323,0.0139462536243756,0.0144096134794017,0.094722640169072,382.252256533854
9,10,9,12,0.00204591550718832,0.00203472492766676,0.0649245675754905,0.0414166734453064,-0.218705643399551,-0.223363706590699,-0.56595092915191,0.0446609847789055,-0.0188254023192381,0.0910762661219231,1095.1096036464
6,9,15,13,0.00177756580523104,0.00238137951648581,0.0728102465729253,0.0581785907861725,-0.172653033414955,0.109425331530795,0.322848916932406,0.0606974952307099,-0.038909506317771,0.0722938417003914,4039.78501534357
7,8,8,6,0.0013728277219072,0.00232325303282304,0.0427827320641686,0.0315009292339357,-0.00334301837615192,0.105910810751058,0.271431121958319,-0.0152458720904295,0.0118961115211738,0.0773476715427677,265.474912839246
8,10,11,12,0.00130583000331279,0.00221788863304849,0.0466407112852893,0.0580955963447136,0.235469056510864,0.0622720479336832,-0.0772675530186936,-0.0413970408176867,0.0375005015632078,0.0515470799944397,2615.09448801853
5,8,9,14,0.00177794336952615,0.00284299614639304,0.0531101653450877,0.0469076153714593,-0.175921772619016,0.187074299922128,-0.672167042842012,-0.0156198793946766,-0.00766759388905004,0.0767391797259889,2245.34216884401
10,5,15,13,0.002483623516733,0.00228319632936717,0.059809233529224,0.0513768914375907,-0.21444375001676,-0.0157227690381283,-0.118862736834824,0.0650301438768848,-0.0668241770734579,0.0927395997720969,1261.77377656943
4,4,11,6,0.00253322823434526,0.00289156665303786,0.0714927896264665,0.0455198399464243,-0.0739078164592677,0.0564840247143401,0.876826980641634,-0.0710656466814486,-0.000864646266121205,0.118124470221065,274.960750339531
10,5,5,7,0.00138014206237539,0.00266504529845623,0.0400087626027639,0.0617778980434243,0.00499751349177774,-0.124253579383433,-0.109083752081553,0.0222944274666157,-0.0134932214816095,0.0909900813965303,275.148018615403
4,7,13,7,0.0027491537546595,0.00224907694496805,0.0513690677291417,0.0332623801946176,0.226916487779711,0.0531287309713527,-0.343201027168977,-0.057027820171153,0.0355681482659704,0.107680916227654,231.833105013248
5,10,5,7,0.00265788018881477,0.00296948253458264,0.0598450806345588,0.0527632184970655,-0.0163070231174733,-0.0164818654617175,-0.0779723520520302,0.022919513140207,-0.0411903345869454,0.0698875776954025,540.455508692486
10,10,11,15,0.00289438895699875,0.00134408461754768,0.0367560745422356,0.0450796907415519,0.0388322344176509,-0.0526032667314886,-0.448460328410204,0.0453798667611006,0.0381606059090916,0.080622403529841,1089.83234624486
5,7,10,12,0.0014379345759861,0.00128040156780861,0.0477968207283251,0.0527186622142794,0.00586811635377515,-0.234212960772088,0.771019074272349,-0.0409362988670851,0.0386034836070165,0.0894737150297351,756.572880439066
5,5,5,12,0.00123424869816362,0.00112532643380651,0.0765588843722348,0.0663217771037167,0.130479224604623,0.21330385852898,0.0295684992549632,0.0128106804030785,-0.0495686704466923,0.108970838256017,679.289888754014
5,6,10,8,0.0010194395338322,0.00225328601042549,0.0792709136866127,0.0622406232809059,-0.00330631518513891,-0.093342760438612,-0.86533888954792,-0.00416350707981498,-0.0562094109116665,0.11473846060332,847.562135484545
8,9,14,7,0.00231539458116665,0.0022305964749719,0.0747559429848435,0.0589417824860918,0.182980233879821,0.186629001304874,0.217458819251493,-0.0132736358109281,-0.0433010973279449,0.0838291608956644,2307.94852868472
7,6,11,8,0.00169175619031569,0.00173123956670692,0.0464745088715848,0.0589563676889529,0.073349025624234,-0.0710677061042898,0.411241932857686,-0.0314083831746198,0.00850076652248541,0.0824985144123342,1082.25747877552
4,6,9,14,0.00182480101239027,0.00289070391599512,0.0592117259696787,0.0567758350570463,-0.220786518470905,-0.124460851283505,0.149074880851929,-0.017480887686566,-0.0283343083472245,0.0678489944617911,2901.43917910886
5,6,5,14,0.00193422648253441,0.00257914237656285,0.0523500470778606,0.0581115367100119,-0.164823610010462,0.22412280487635,0.701659818169302,-0.0168162967465347,-0.0403573580715817,0.112756275147841,511.037081984737
10,8,12,12,0.00153947588845672,0.00233921640255617,0.0488342295676604,0.0418750123084015,0.0362091585930707,-0.203377938365282,0.0958902387675314,0.0237405128125886,-0.0436782621780051,0.0752023480359862,1493.13820385627
6,9,9,14,0.00131716222862086,0.00175324693356336,0.0520516376868448,0.0473396827753539,0.231604993014468,-0.175538310835441,0.392972291027706,-0.0375245903420562,-0.0231077330369743,0.109081537981817,812.122240124842
6,9,12,11,0.00101370782829528,0.00249759387914481,0.0416929176050063,0.0767655607208121,0.0176969207283775,-0.0827691075656294,0.665248679071565,-0.0271591247089048,-0.0182016616432383,0.0755127359694835,2016.09950710391
6,9,5,6,0.00278265159897769,0.00204202964137425,0.0475468709603778,0.0669391463759255,-0.231377844181086,0.232506587000016,-0.212022339664597,-0.020245290264712,-0.00448340793579838,0.0854132348691317,438.207307220056
9,4,13,11,0.00209256582085593,0.0020568863316949,0.0651808839801701,0.066485283725174,-0.069108418810152,0.217859402146456,-1.19600622444831,-0.0174787189102303,-0.0446702788320039,0.0711111795017853,3545.39202009019
7,6,11,14,0.00147987807721344,0.00268860343899557,0.0782191172054305,0.069801729838937,-0.0597643846046773,-0.0463868179391346,0.567556480082001,0.0516407466664753,-0.0451871508709593,0.0538836873873191,5822.80712726436
4,10,12,8,0.00298102912641933,0.0018911671080824,0.0420195807791018,0.0355868617428213,-0.171099610869865,0.119137042843445,0.590507686301762,0.0150430529225282,-0.00144957465323904,0.0766576235423808,843.637481577789
10,10,11,7,0.00216716159821135,0.00147151692065988,0.0632729946492838,0.0632827857089183,-0.229230669173193,-0.123703005304184,0.547694889303015,0.000728820091725452,0.0130074774143076,0.0601401777419777,3097.81286111907
6,9,10,9,0.00108435935567408,0.00159955174634826,0.0422629052218839,0.0378712507803164,-0.0156676348484242,-0.0899796649380911,-0.261642531023555,-0.0106946457547694,0.00273144141527367,0.0623629779030988,1019.46286579143
6,5,6,8,0.00276118079410345,0.00206798984255708,0.0579089055397795,0.0613545835408935,-0.156403283605497,-0.0660764445159948,-0.489608235234093,-0.0149005715061796,0.0323277253898442,0.111696803576976,431.533507397216
8,8,10,5,0.00289982524429278,0.00257303618080381,0.0742753759500271,0.0389333196870634,-0.093234686483297,-0.047166626812943,0.222796887124896,0.0141705639263592,0.0384112825930448,0.0969322720219611,468.722132398024
10,6,10,8,0.00212020201945457,0.00293340535511735,0.0316798201102419,0.0653128044335885,-0.142449452325883,-0.0815689538265817,0.55678759160403,0.0162509201192394,0.0283667689458695,0.0983489350771525,580.539864759056
7,9,14,6,0.00275251859731147,0.00159111139957332,0.0738715522632239,0.0544495044123736,0.0203382801975939,0.225743859403093,-0.301342012342565,0.00806426620774651,0.0146629498095092,0.0643704484428497,2690.99186110077
5,5,8,12,0.00235748952809428,0.00142703563944093,0.0412826990918392,0.0517989736598835,-0.0218286780215274,-0.107020143481169,0.564528065114599,0.0119991575558684,0.0311728099996045,0.109323238346368,444.805131863605
6,5,8,15,0.00115436384394083,0.00178847882286112,0.0713447693459258,0.0575914410952258,-0.208480551768006,-0.113318147336454,-0.336650263691099,0.016835039271897,-0.012077546371659,0.0537188384378705,4800.87680880736
4,5,11,10,0.0022416333555666,0.00223870583758891,0.0667884041459113,0.0756355275484899,0.205654509477646,-0.165974720667812,-0.698227680717125,0.0450219940189351,-0.0234355797586197,0.0862101357054113,2135.27902367113
9,5,14,14,0.00216646108807989,0.00160080500063002,0.0724598153792405,0.0670781991322659,-0.0262314858699251,-0.0208848236643232,-0.783972927594742,-0.0486548833223577,-0.0248200830975329,0.0594196558541621,6870.7941847039
7,10,7,13,0.00199278841895995,0.00275926042702831,0.06396612640205,0.0477745561699867,-0.0622804299906924,0.0665865507948331,0.295983899582542,0.00752460068606473,0.0531767732133415,0.0597755140141965,2015.53912447587
8,6,14,15,0.00287731533707786,0.00235829121325682,0.0496807010033024,0.0486951884305691,-0.250544885630304,0.0698237758068894,0.745486995680709,0.0445486718845438,0.00358320568455806,0.10429307953379,2297.84582054413
9,7,8,13,0.00201786329129157,0.00119772496157514,0.0493678889877253,0.0369031685208941,0.203900057677886,-0.105940241374592,0.582743773339047,0.031719785845544,0.0288788820767622,0.0665521155104033,899.606511831941
